doc,label_mistral,label_human,label_mixtral
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_53,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_54,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_55,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_56,OTHER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_57,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_58,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_59,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_60,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_61,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_62,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_63,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_64,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_65,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_66,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_67,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_68,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_69,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_70,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_71,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_72,EXPLORATION,,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_73,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_74,EXPLORATION,,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_75,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_76,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_77,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_78,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_79,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_80,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_81,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_82,OTHER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_83,OTHER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_84,OTHER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_85,EXPLORATION,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_86,DANGER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_87,OTHER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_88,DANGER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_89,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_90,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_91,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_92,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_93,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_94,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_95,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_96,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_97,EXPLORATION,,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_98,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_99,EXPLORATION,,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_100,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_101,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_102,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_103,DANGER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_104,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_105,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_106,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_107,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_108,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_109,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_110,DANGER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_111,EXPLORATION,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_112,OTHER,,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_113,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_114,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_115,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_116,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_117,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_118,DANGER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_119,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_120,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_121,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_122,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_123,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_124,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_125,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_126,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_127,DANGER,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_128,EXPLORATION,,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_129,DANGER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_130,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_131,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_132,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_134,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_135,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_136,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_137,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_0,EXPLORATION,EXPLORATION,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_1,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_2,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_3,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_4,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_5,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_6,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_7,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_9,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_10,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_11,EXPLORATION,EXPLORATION,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_12,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_13,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_14,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_15,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_16,EXPLORATION,EXPLORATION,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_17,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_18,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_20,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_21,OTHER,OTHER,EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_22,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_23,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_24,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_25,DANGER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_26,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_27,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_28,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_29,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_30,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_31,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_32,EXPLORATION,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_33,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_34,OTHER,OTHER,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_35,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_36,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_37,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_38,DANGER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_39,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_40,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_41,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_42,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_43,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_44,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_45,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_46,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_47,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_48,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_49,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_50,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_51,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_52,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_53,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_54,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_55,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_56,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_57,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_58,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_59,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_60,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_61,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_62,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_63,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_64,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_65,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_66,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_67,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_68,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_69,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_70,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_71,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_72,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_73,DANGER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_74,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_75,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_76,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_77,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_78,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_79,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_80,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_81,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_82,OTHER,,DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_83,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_84,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_85,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_86,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_88,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_89,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_90,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_91,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_92,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_93,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_94,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_95,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_96,EXPLORATION,,EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_97,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_98,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_99,OTHER,,DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_100,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_101,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_102,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_103,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_104,DANGER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_105,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_106,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_107,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_108,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_109,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_110,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_111,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_112,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_113,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_114,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_115,DANGER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_116,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_117,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_118,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_119,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_120,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_121,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_122,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_123,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_124,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_125,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_126,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_127,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_128,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_129,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_130,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_131,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_132,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_133,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_134,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_135,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_136,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_137,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_138,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_139,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_140,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_141,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_142,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_143,DANGER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_144,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_145,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_146,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_147,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_148,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_149,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_150,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_151,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_152,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_153,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_154,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_155,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_156,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_157,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_158,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_159,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_160,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_161,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_162,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_163,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_164,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_165,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_166,OTHER,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_167,EXPLORATION,,OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_168,OTHER,,OTHER
