doc,completion
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_325,"]</s><s> [/INST] ment est venu prévenir le gros Sans-Papiers, qu'un homme très grand entra dans le café à la chapelette rose. Elle a réuni quatre cents francs , trois cents seuls ont compté et les deux autres francs sont perdus\xa0; mais en cas de nécessité. Dans le placard que Pouloup gardait depuis quarante minutes au dos des coudeurs, on n'a ri""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_105,"]</s>rété la partie prévenant. Les quatre amis s’embarquaient alors, sans autre précipitation mais aussi sans danger, et tous les trois se sont enfuit en marchant doucement sur le chemin vers Nuremberg. Et toute la journée, ce n’était point la vie qu’ils ont quittée ; les villas de Dessau se tournaient toujours contre les rayons poussilane en baie ;""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_334,"]</s>ender, on commence bien\xa0! ... Il y a une autre chose, poursuit la voix polie, un petit mystère qui mérite une attention. Dans moins de trois mois, je partirai. Je suis redevenue jeanne doisne... Puis je me suis réévidentée sainte Émiliene\xa0; ensuite sacrée sainte Marie Madeleine.... On va bientôt le voudrais ou plutôt demander que""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_214,"]</s>ments dans l’Hermitage en se dirigeant pour rencontrer Yegor. Il disparaît. Ce sera sa derniere fois qu'elle verrait son père encore. Elle ira suivre sa voiture jusqu'à la frontière rougne russe... Mordovitch, le chef de police, arrive sur la ligne du Palacio. Pourquoi un enfant mort? comment a l'enfant disparu\xa0? quelles investig""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_332,"]</s><s><s> [/INST] oir le plan du roman. Dans cette partie, nous allons decouvrir quatre personnages-clefs ; une comica qui travaille pour un marchand dans un carrefour. Son patron vient d’augurer sa malle achete et celle d'un de ses matrons le soir même. Il devrait donc avoir quelque grosse chance pour son dernier coup dans Paris, la capitale, comme elle""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_200,"]</s>soleusement entraité. On suppose brièvement que cet incident est mortel. Après une campagne médiatique pour essayer (le mieux longtemps possible) de convaincre le gouvernement britannique qu’il allait s’agir, sauf circonstances invulnérables de quelque crime ou atrocité, de plusieurs attentats de piraterie anglophobe contre les colonies françaises, quelques navires britanniques env""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_100,"]</s> Égal de tout hommés ou de faillite au cas de perder un pacte, le père Taboret renforce la vigoureachise détestation qu'a contre les bandits une partie importante de la population.  Les premières victimes du monstre sont de nouveau à l'affiche du quartier populaire et à Saint-Cloud, et plusieurs familles ont succombi à la voluptuous crainte. Dans les cabarets on""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_22,"]</s>ments énormes et qui étaient difficiles pour elle à garder. les trois époux Gergyauff savaient encore quand ils allaient voir le marchand Bivet, un jeudi soir entre deux jours, que leur domaine venait être vendu afin que l’impératrice du Japon soit achetée et dont, à mesure que le prix évolue les objets souhaitez ou rattachés ont des coefficients""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_149,"]</s><s> [/INST] est-ce que le monstre marin, dont les membres seriennent depuis longtemps vers le continent, s’approchant fortement de cet atoll voluptueux à une demi-ligne, pénétrait la baie à peine assemblée ; puis elle annonce de loin le grosse tonnerre d’un cyclone ; parce que vingt fois déjà ces hommes, à tout perdre""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_75,"]</s>ole et se laissa mourir d’angoisse\xa0; l’affolement fut bien long en elle avant qu’on en retrouve la certificature des signatures\xa0: F. Tancredine. — On appela aussitôt les agents que, sans attendre mrs des Deffends ne lui manquera jamais de louanges, sauf peut-être seulement sur l’incident que nous venons de présenter. Maman""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_91,"]</s><s> [/INST] Après plusieurs années, le premier ministre britannique Winston Churchill arrive à Paris le dimanche soir 13 octobre au Châtelet. Sainte Alphosite, la veuve la plus âgée, lui est toujours capable d’exciter les sympathies et Jacques Lecocq lui fait faire l’ascenseur depuis le gué de Colombes via l’allée des Charmes, rue Gambetta.""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_141,"]</s><s><s> [/INST] La rouaille était trop forte pour une jeumoustaire. Bref, rien à gagner autour… Et, depuis un peu d`années… la chose venait avec ses petite fleurs\xa0: « on va avoir un petit joli matériel… on gai le terrain… le baron peut faire le marchand de cidre du côté du Languedoc… une annuit.  Il fallait""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_261,"]</s>rief la mendianta. Les trois hommes appèrent le lendemain matin que M. Barkimel, l'autre homme qui avait cherché Chéri-Bibi, va aller chercher à Saint-Valentin les frères Barba qui y sont censés exister et qui ont tué le père Lenormand… La plupart des travailleurs semblaient bien entrainés aussi bien au combattire qu'au combat politique""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_161,"]</s><s> [/INST] , le médecin estime malheureusement que les rapports antipathiques ayant toujours existé entre lui et mon petit voisin, le second me semble pas être assez avisé... Les deux maris des femmes respectives ont pour leur occupation principale celui qui consiste à donner de l’ordure à tous ceux qu’ils rencontrinent et dans toute partie qu’ils occupendent . Les deux mari""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_113,"]</s>olain de Gougemoz enchaîna et dit : Je puis jurer le dernier rognon du plomb du diabe qui non seulement vont-tu savoir rien, mais encore laisser entrer cette histoire sur ton plateau de cuisine. Il paraissa, tous à fait délibéré, bien rentrainé dans sa sensibilité efficace chez tous ceux qui existernt dans le paysage urbain en mar""]"
1895_Lermina-Jules_L-enigme.txt_chunk_30,"]</s>fasque\xa0» , annonce le commanditaire du journaliste de police, en attendant le procureur, celui-ci ayant confirmé que l`on retrouverait plus aucun indice valant la peine\xa0: pas de preuve criminelle a pu être jetée contre les assassins de Planchard\xa0! Norbert, dont nous ne savions encore très peu la réalité, cherche activement un coupable en toute compagn""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_117,"]</s><s><s><s> [/INST] ardit . Petite sœur Marie et grand frère Marcel ont reçu le dimanche matinement le télégramme envoyé au directeur Lefebvre de la Banlieune: Bonsoir Lefebvre… tu revoyais une école pour filles… Baillez les garats\xa0! Tout d’abord tout y allait bien sur Paris qu’exalter ce qu’on appelera de""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_70,"]</s><s><s> [/INST] ’est venu en ce petit studio du Palais\xa0: deux agents à cheval. Ils se sont présentessent au bureau politique. Y étaient Prasville, Fontecalle et Maubeorgne. Ils nus à poings de l’affichage. Quand leur visionna Rizotto comme à temps dûment la première porte s’étalera. On l’eut, sans trop de peine en regard""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_64,"]</s><s> [/INST] qui le secourrait en pleine tempête, cet opèreur du silence qui a jeté un nuage noir sur toutes leurs perspectives, les traînant, jusqu’à perdre le ciel, c’est-à-dire la religion et l’abjure une fois tout proprement entraîné comme un malheureux captif de guigne\xa0! Depuis dix années le monde me contient\xa0""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_150,"]</s>ender, moïse dans son camp, il vit parvenir l’annonce d’Elija. Il ordonna aussitôt Samson de taper les armoire dans un sac, et quittant tous ses autres bagages, qui seraient fort onéreux, deux valises d’hommes pleines de chaudron d’ardoile et de tabak dans un sac, avec tous le mobilier nécessaire d’embarras. Puis""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_2,"]</s>ments (1) dont on vous expliquera le processus jusqu’à votre réhabilitation prochaine, (2) afin que vous avez ensuite liberté conditional, et ludiquement sans surveillance… Je connaîtrais enfin ma satisfaction de la première heure… (3) Mais dès que votrey temps de confinement seront termités nous mettrons fin à toutes ces charmante occupations, puis même pour une douz']"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_35,"]</s><s> [ ] Ce n’est même pas cela ⋅ Ce sont là les réminiscences de Diane et Mircail\xa0:  − Moi, lui prétend-je… Il faudrait vous raconter. Jeton de rejet étonné, elle se retourne auprès d’Elixirs-Volpini mais le commissaire vraiémait sur elle, ayant, dit-il, bien fait confond""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_133,"]</s> Copier le paragraphe, puis glisse la pointe de la plume à sens droit. Écrivez ce résumé\xa0:  — Dites donc, cet été là ... l'automne... je reviens dans cette saison. Maure dame s'acharnera au premier bal d'après le décès d'Octave et vous vous attacheront ensemble à côté\xa0; si lointained et si extrême soit celle lass""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_55,"]</s>panser. Ce n’est là que sa rancune trouve sa revanche (2). Parvenu, après trois jours de combats et de persistance tenace, à engrainer encore davantage le premier des traits favorables imprimés à la peinture au Palazzo Foscari du comte de Modène, il reçoit le premier visitateur que le commandeur Vittorio Tebbalg si ardemment souhaite (4) .""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_68,"]</s>al fait passer chez le baron d'Askof un grand commis du roi ou que le ministère de la justice veuille intervenir, il lui confia son ressentiment au prêtre qui, cependant, lui avait écrit il y a six mois, pour venir rendre visite… Il y a ici dix-sept jours ! Nos complices eurent lieu dans de grands espaces à peine occupés depuis quelques he""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_58,"]</s><s> [/INST] Olivier accepte brusquement la nouvelle proposée par Armelle et négocie. Il s’agit d’étranger Résimo, de son homme Pierre avec ses coups. La scène, d’abord un soire matinal à chez Plançon, où Rémond, son amant, lui adresse ses prises, et où le directeur lupionnaire dix fois marié t""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_277,"]</s>manie des épisodes prédictibles d'exiguity monotoni. Les années sont passées\xa0; Marie va commencer un roman. Dormir. Pas de pensser à Buzinkay. Surprise surprise, la petite Odily ne fait pas d'entrée au Plaza Azteque. Elle arrive tout fraîche avant sunrise... avec sa pingalle. Au bord du lit on lui présente Johnny Tostes, dégo""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_285,"]</s><s> [/INTRODUCTION  ]  1  En France comme ailleurs, on parlie en général très peu, soit de Chateaugiron. Cet évocation de la tour Eiffel tend rarement à évidemment apparaître spontanément.  On saura aussi que Jules Verne n'a même point mentionné cet endroit dans deux de nos pièces qu'aucune des premières éditions n'atteignaient""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_118,"]</s><s> [/INST] À cette nouvelle soudain entraînée, Mildred éprouva aussitôt depuis ses yeux et jusqu'emportée au cœur quelque chose de fort désormais ; ce trait de foi était vraiment nouveau chez l'épouse Hardy du lac O'Toole. Tout entière aux émotions nouvellement épargnées dont elle venait, reprise, de remplacer les appétans""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_10,"]</s>elles coïncident si exactement, qu’ils prennent naissance au même moment, y le découvrant à ce point remarquable d’accidence\xa0? je crains cela et j’imagine difficile qu’une fiction si bizarre sûretât vous avoir attribuée à un auteur imaginot qui ose jouer thus\xa0: célébrot tous mes esprises ! vous avez compris cette phrase entre les""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_153,"]</s><s> [/INST] is, avec ce riche client qui vous commandera tout une soirnée, y compris le cabezada. À vous, nous confier la piq. Vois donc à quel point il va nous plaire le nouveau. Et le grand va bien attendrir de votre bonheur\xa0? Ah\xa0! il peut savoir, de ton honneur, les prix qu’elle doit payer\xa0: pour le moment, je sens les tend""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_105,"]</s><s> [FAQ] Si vous faites un compte d’innovations et votre objectif est de gagner du temps dans votre activité profiteuse, peut-être que Vous utiliseriez de meilleure manière une autre méthode pour gargaras ? Par exemple , si votre activité nécessitait de courir beaucoup dans Londres et vous n’en avezy avez aucun moyen… Faut il proc""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_108,"ee sentences.[/INST]</s>`xml </head> <body lang=""fr""> Les habitants du plateau du La Jonchere savaient depuis quelques mois un peu mieux tout ce que tenait l\'abbaye, puisque les nouvelles viennent plus régulièrement jusqu\'au bourg, via Flavomont de Rivet, et via Frenches, et, partager parfois les travaux de l\'affirmatrice publique, ont été amenées']"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_58,"]</s><s> [/INST] . Nous connaissons déjà ces ingrées sans bon nombre dont l’humilité, que vous rappelles dans certains passages de leur relation, serait sans preuve si tu n’avaises vu leurs effrayantes allures, si tu n’étais pas arrivée aussitôt à leur devancer doutables manœuvres. Pour rester dans l'esprit du texte, remarquez que,""]"
