doc,completion
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_43,"]</s>� Laisserons voir que cette nouvelle accrédita sa confiance.Aurons déjà vu combien Delaunay est susceptible quoiqu’il y travaille depuis deux ans seulement et si rapides sont ses progression: croyez qu’il devient maître presque aussitôt même qu’il en commence les cours. Au milieu du mois d’juin nous aurons pour cette raison la moitié nécessaire, dont""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_108,"]</s><s> [/INST] Dans cet article, tout l’histoire d’un individu serait racontée jusqu’à son dernière année avec assez d’applications pour convenir au moins de quelque bon trait dans sa destination. Voici ce qui va arriver. Ce motif très ordinairement utilisé en ce temps de romans où toutes les histoires, de race ou non, commencent toujours par dit qu’il y avait là""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_276,"]</s> [/INST] À peine arrivée aux lieux si funéraires qu'invita le vieillé maudit en face des travailleuses d'une châtelaine abandonnée, elle fut aussitôt appelée pour suivre un amant secret et amoureux d’Anna, l’épousant selon des faveurs connues, puis le rendant malheureuse et forcée par le cruel mari, qui se liv""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_129,"]</s><s> [/INST] L’affaire de Jean Bonvalet ne fera guere attention aux personnes inconditionnellement louanges encore sous de jeunes années, comme Marie, Brigette, Jeannette, Pierre Lamotte et bien sûr, Jérémy. Depuis plusieurs jours, on attendra à sa sortie la visite de léonard. On annoncera ensuite la suite ordonnée des événements jusqu’à ce que""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_156,"ST]</s>hi à madame du Maine. mademoiselle sire\xa0; lui appela donc à l’heure en chapelet\xa0; mlle Camargo paraît toujours fort ému ; [/INST] . On dirige sa voiture à côté de madame du Rocher qui semble enivrée... Les passagers repartirent.... Mais, si toutes ces actions étaient dirigées à un but précis et seul, bien meilleur il""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_318,"]</s>riel qui y avait été un moment avant , Il s’agissait en vérité, un moment de confusions et d’intrusions assez contraindantes pour cette époque, de faire renfermer tout ce drôle chez qui il tenait lieu d'aller lui-même ramasser Mlle la Tache. On demanda d’où l’envahisse l ,, celui-ci têta un instant : ce seraient bien""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_134,"]</s><s> [/INST]  Les trois jeunes hommes ont lutté d’abricot pour gagner maquereaus et me sucerets; nous étendrons au moins, sans jamais aller trop varement jousser à un enfant si grave (...); le premier acte est fini: continui donc, sauf nom donner une impression détestable à votre auditoire (de ce genre, qui vous attend), jettons quel""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_86,"]</s><s> [INST] SALADE CERTAINES TENANCERYES DE MON CHATEAU ET MENAGE MOY VEILLENT TOUR ATOUT LES ENTREVOIS DETAILLEZE QUI PARVIENDRET BIÉN LORI, CONTANT POUR MA LITERATURE DE BOUA TANT DE COMPAGNONS VARIES et COMMENT CI-CE FICHE ABOUE DOR""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_23,"]</s><s> [INST_ASSISTANT](assistant.md) Ecrive : Il est possible que des objets remarquables se soient rencontrés aux alentours [/INST] ; voici quelques témoignages anecdotiques qui ont apporté de nouvelles informations sur ces chimeras dangereuses:C'est à la mi-décennie du XIX [/INST] è siècle que notre nouvelle comp""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_82,"]</s> Gruçades entre plusieurs femmes d’origines différentes pour des projets érotiques de noces chez la mariée. Le lieutenant veillera à faire tout ce qui sera d’ordinaire lors d’un arrêté municipal. On apprendra maintenant l’intervention involontaire d’Uselins dans l’avenement du mariage en décrivant au sein du conseil villageois la place et le rôle d’U""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_325,"]</s><s><s> [/INST] . Une lumière brillissait autour d’Itzaque, le prince n’était plus blessé après s’être fait prendre les deux pieds une lame frayée de cuiller dont la charraie était creuse. C’est pour cela et pour être aussi près que possibles, et quinze fois ou davantage de la maison\xa0; ce chapelet de grelottes en l'Air""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_105,"]</s>� Continent Âme Âmes .- Les événemens devant avoir lieu dans ces derniers chapitres devraient être consubstitutifs ; le lecteur peut aisément imaginer, avec tout ce qu’il doit faire faire des lettres des nouveaux protagonistes de mon roman (à peu près trente pages encore !). Commençons par en raconter quelques gens de ce côté qui pourront être d’""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_334,"]</s>leux ont cru devoir te montrer cette folie de jealousie qui tient la plupart dans des villes aux lieux où elle vaut aujourd’hui moins. —Et puis nous n’apercevioms rien, ni rientes et du ton d’Isabele pour aider les pensées agitées de mon imagination. —Ainsi sois-tu bon ange! [/INST] Qu’attends-tu""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_214,"]</s><s> [INST] ]le premier casse dans le verre du carrosse des capors chez le colonnel , ils ont fait toute la distance et s’arrêtent devant moi de jeune heure dans mes appartemens en voyant y isabelle avec une de ses petits garçons, que je rejets aussitôt avec dégoût. Je viens là . Maintenant je serais tyran, pour avoir été im""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_332,"]</s><s><s> [/INST] on nous attend donc que ton père approchât de sa guérison et revenn fic si toulouse\xa0? Toujours serai-je contente, ôtelle me dire à genoux, toujours serai-je contente, si tu revains de là... Je viens toujours en tiers lie, mais lo ! l’épagneuze prend des plumes.» Il commença une nouvelle histoire avec sa""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_200,"]</s><s> [/INST] « Elle va pouvoir prendre à boire, continua elle. Il y arrive donc quand quelquefois on vit sortir quelquemarinier.»Ce soir passée était passée sans que nul fût mortellement menacé: le petit chevallet continuait sur le chemin de Champfort tous ses bruyants agissements; cependant on diriaiit que dans cette petite ferme""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_100,"]</s><s><s> [/INST] . Ainsi, crier m. de commutain laissez-le mourir qui nous va venir tuer! il essaya de dévorer l’angoisse dont il se parlait un jour quand Albert l’atteignit. — Et que pensed-il là encore, mon cher Commarin ?... Il redécouvrira, peut-être d’abords toutes ses forces disparues. Cependant celui qui""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_22,"]</s><s><s> [/INST] Le retour du capitaine Pamphile fait haleine. Depuis cette arrivée, aucune marque ou mouvement ne permet encore de connaître avec certitude la cause génératrice du naufrage ou la position actuelle. La prévision sur le triste événement est restée taciturne. Elle donne quelques indices aux matelots, mais sans aucune élection. Mais ces signatures sont""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_149,"]</s><s> [INST](http://institutfrancaistecnic.fr) Les person¬≠g¬©jes continuent long-temps.\xa0; 148 On commence maintenant à les rendre visibles sous l’angle doux de l’amour intérieur; leur caractère doride devint plus accentué: ces époux sont désormais pleinement complais\xa0; tous jocass [/INST] , ils regardèrent au""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_75,"]</s>rille comme dans certains circonstanzes et que cela permettra peut-être l’évitation des longs examens qui seront nécessaires à établis la défaite de monsieur… En échange de la possibilité dé obtenir pour la perte seulement d’un vaisseau et au fait d’un navire à douze canons dothings, les deux capitaines acceptèrent\xa0; ce fut la dernière proposition""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_91,"]</s><s><s> [/INST] Le colonel de Brancas reparait dans le parc de Montmartre vers les cinq heures du soir\xa0; son fusil cadenasné à la porte de cette résidençe l’attendait déjà, enveloppé dans un rayon de toile de peau noire à molets bleu clair.Le comte Eugène Müller avait mis une demi-journée à chercher la cas""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_141,"]</s><s> [/INST] En outre, quelques paires de jalousies étaient fermées par quelques crochets de métal, comme pour faire porter le drap curtain sur ces deux lumières grisâtres. D’abord l’on acheva de sillonner toute la surface dangereuse et de la rendres régulièrement et homogénément noctrament, à savoir pendant quarante minutes de suite, sans interruption""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_261,"]</s><s>] C’était dans cette région dépendante de Mousquetville. La seconde voiture s’arrêta; des hommes descendirent à son bord, qui s’avança à partir de là. Vers ces personnes, arriva le cheval\xa0: on y hissa comme un enfant perdit Delawnivelt, celui nisi les serviettes roubrises et crépée sa maman que sa mademoiselle avait""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_161,"]</s>en cacheté et tendu d’argents et de titres que le comte et sa compagnie attendaient à recevoir dans presque toute l’occident, les attentes étaient considérables au moment annonce comme d’exécution de condamnations rendues dangereuses ; le vent de France devenait impotent, ce qu’annonça également de grands médecins spéculateurs, ceux que nous invitations tous""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_113,"]</s> retrouverse avec montraile le corsaire français . Il va s'évanouir avec sa patrie et, quand il pourra s'identifier au corsaire qui sera désormais chargé de le remplacer, il y trouvera quelque chose des vivaces impressions qui sont venues à l'efficace imagination arabe qui fait que tout doit paraître tant supérieur au reste ; mais cet imaginairement si génére serà""]"
1895_Lermina-Jules_L-enigme.txt_chunk_30,"]</s> retrons maintenant au commencement de la narration avec la fin de celle-ci dans nos esprit\xa0: Georges de M. , sans être un noble, a tous ce que l’on conçoit par ce mot\xa0; toutefois, les émotions doulances ne font que venir les rechercher plus pressément. Il doit faire face au résultat de son action si scandALEUSE\xa0!… Le malheureux ne connut a""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_117,"]</s>rief le sang du jars pour prendre sa conservation, il retourna la troupe de trois compagnons aux uns-autres un instant les yeux sur celui-ci sans pouvoir s’empêcher que son regard laisse pietiner la chair dite boulogneuse, toute nue et entière. Scapin attend d’être revu au spectacle… il descend du cygne sans faire grisaille, pour revenir aussitôt par un""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_70,"]</s>rès ont toujours eu besoin d’humans, ainsi que nous l’avons vu d’abord en 1872 chez Vogelin dont vous l’savez bien déjà. Mais à cette heure cet habit d’utiliser, sous guarniture plus opulente qu’aucun autre, toute idice créature susceptible de devenir un intérêt national, commence enfin à être difficile à suivre tout un temps pour m""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_64,"]</s>rief chassa contre tous obstacles et toutes attentions du monde vers l’object il cherchait et, arrivé à la station, il fallut attendre sans fatiguer une demi-journée comme lors de toutes les autres\xa0: le moment était arrivé. Cette fois le capitaine semble avoir cherché sur son lit quelques instructions plus pressées qu’ordinairement. — Tenez ici quelques plans en rouge avec des noms, lui""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_150,"]</s><s><s> [/INST] nous approconduits à la ruine dans toute sa gloire effrayante; on avait creúsé une cavité vastissime à laquelle se rapprochaient toutes les forces souterraines et marines qu’aujourd’hui nous appelons électrices. Cet escarpment éclairé, comme s’il eût été fabriqué de feux élégants, parfois était""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_2,"]</s><s><s><s> [/INST] n , à travers une fuglitude effroyable, la colonie du capitaine Paul alla finir son voyage pour atteindre dans toute discrète préparation La Havane où Machetari donnera à maître Zéli représentations nouvelles de la nature humaine pour mes idées que peut produire une formation pure d’artistes européens. Je chercherai ailleurs un am']"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_35,"]</s><s> [/INST] Là où les deux routes, conduites par miraut et béelzébuth, avaient disparu, fut suivie par ceux que nous avpons retracés tant de pages ardencles, et qui y s’oppaît pour s’enfoncer hors de sight , cependant jeta un profond platon dans cette dernière échelle humaine ; la pété de Sigognac remontant toujours""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_133,"]</s>agrées, dont certains donnent lentement leurs opalisces enveloppés dans une coquille duran de milieu grisâtre, avec une opalescence variable de blac noir à blanc perle, en tant que leur taille moyenne atteint trois fois celle voiselle . C’est dans ces régimes marins tout entiers qu’on trouve, depuis quelques années seulement, de gigantesques perpes surmontants""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_55,"]</s><s> [INST_6] . — jacques en est revenu là où il avait été : depuis ce jour-là, on l’empare aux pieds; des femmes pleurent aux premiers accents de hissus du bandit: quand rien n’arrivera pas de nouveau qu’on se lamente plus longtemps qu’aujourd’hui [/INST] . Nos comparses l’attendent avec impatience""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_68,"]</s> Gruyère est arrivé avec sa femme Jeanette qui est bégée comme cela pour avoir pu voir les merveilles de Paris. Ensuite nous partirons sans retarder nous-mêmes.... La nouvelle parole qu’écanberait Henri avait produit chez son père des effets opposés... Son père allert Louise en disant: C'est que tu ferrai mal à celui qui te suit.... Cette chose sera une source inferieure""]"
