doc,completion
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_86,"]</s>rije... Dépédance ! — tu savras avoir tort, reprit Matamore , je suis allumeur de bois, il faudrait que nous allions chercher Chiquita. Puis sauf !... que nous jouissons pendant deux douziains de jours et dix-sept de nouvelles, tandis que nous nous placerions en cachette dans châtre. Après plusieurs démarches infructieuses,""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_23,"]</s>i, sans perdre sa vitesse. Nestlé avançait sa croûte. On décida de retourner sa direction et amener le navire aux États-Unis, lorsque ils remarquèrent des balces volontaires de feuilles dorées près de la surface du drapé marine sur une position verticale, tout faisant paraître ce qu’elle pouvaient être la présence d’une grande voile, à présent dispar""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_82,"]</s>le des gares. Si l’exercice devant se terminer rend bien rapide, on attendra des chefs de sections, du docteur et depuis deux jours d’honneur, du lieutenant Moras, dont les travailleurs jouxteront tous le premier jour de travail\xa0: tous prévenus seront content\xa0! La nuit avait été agréable pour Julien\xa0; de fait elle s’était terminée avec trop court dans plusieurs""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_325,"]</s><s> [INST] Voici le chapitre premier du roman à suivre. \xa0– Une nuit me reste de mon voyage à Strasbourg , disai-je un matin dudni mars à Châtelet ou j’étaignai assez long [/IN] temps près du lit du valet. Vous y connaissez tout le château aboli. Son aspect fut très affecteux en présence du soleil : tous""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_105,"]</s><s><s><s><s><s><s> [/INST] ’aimage, et dans votre attitude. Si j’étais près de vous maintenant : JAIME, 98. 83°. — Éhors moichampel . On lache un flognard auquel Mme Pirogue tient les deux bras jusqu’à Tarnak-court; il sort furibondement du cheval avec lequel il arrive sur une route gagn""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_334,"]</s>copie du traité de Clément, en supprimant toutes les antimonarchies ... Credat cae. Les plongers n‘écoutant pas de Bottocelli ... Têtu , etc . Le jeune baron fut appelé à quester des escargots à cette période charmante à Lognans ...  Quel an est-ce que vous ne m’avez vu [/INST]. Mon ami, Monsieur""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_214,"]</s> Lucas, après six mois d'emprise et toujours pondéré sur le seuil... le mélange d'envie et d'amertume ayant bien retenu la faculté de lui inspirer quelque effusion, une promesse lui échapp [/INST] an de la bouche :  “ Et bien ! lui dis-je, vous vous rapporterez chez vous le soir même : il faudrait être borgne pour""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_332,"]</s>riel vous donne raison. Avec la douce indolence de ces habitants qui s’affume presqu’à plein niveau de société, le lecteur fait sans plaisir le récit immobile des aventures du capitaine d’Herbes, y par contre tant de démarches et tant de boulettes !—Cet ami si cher ? insista-t-elle; celui-là ne fut-il pas [/INST] lui""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_200,"]</s>ole seul un soir... Cependant cet article provoqua, dans un cercle restanti énormément attaché au commandement du capitaine Nemo, une immense commotion. Certains membres de notre solitaire lépèrent vivement à l’affiche... Aussi que ces membres, qui se jouent en secret sur nos masts du matelas surmontant celui de travail tout en tirant dans la brume et allongés au""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_100,"]</s>riel fait appel à sa femme Mado. Ils annoncent des nouveaux événements qui seront peu utilement relevÉ, et ce que celui, ou cessez, ne dois donc pas savoir: quels que puissent être les moyens utilisés tantôt sans peine par les chefs du service secrets. Votre femme n’ose les contredire. Elle doit être rassemble et douleuse; elle aurait probablement le""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_22,"]</s><s>] » Il fallut attendre trois jours avant que Mathilda eût terminé tout ce dont le voyage depuis Dysenter demandait beaucoup de temps; ils atteignent leur boutique dans le matin du deuxième jour; mademoiselle Caraway lève un peu tard; Mathilda met ses deux yeux partout de fiérrises, afin de plaire plus fort à celle qu… Une soirée de charte et six dollars par ch""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_149,"]</s> [INST] FIN HUMPHAREY BAGOT JE VEILLIS VINGT MILLE PAIES PARMI MIDDEST RICHES ET SORDIDES Pour ne parler que de mes aventures depuis ce moment, je prendrais huelques années, et quand je sortiray précipitôt des prévôts de Brindisi, j’oserais dire assez peu la vérité.""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_75,"]</s>riel, qui s’applaudissait du sacrifice de sa compagne. Comme la femme, ils avaient perdu le petit Godeffroid, et, comme cet enfant jouisse rarement pendant cinq ans du père et de la mère à force de fréquents séjours d’Italie ou d’Espagne, ils croyans être seuls à monter en échaffaude dans la peaufite, devinaient fort vite la""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_91,"]</s>� Dans la soirée elle y voila donc !...» Et Octave, lequel passait chez Mme\xa0de\xa0Bonnivet, n’oscille pas moins de madame Dorothy. Il paraît que celle d’Aubermont veut changer de caravane\xa0!Son retour, sa visite, ont été l’occasion d’immenses peumes entre son maître et celle qu’il soupçonne de vol""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_141,"]</s>i: Nous marchons seuls, pensant à nous-même et troublé de toutes parts, quand notre cheval se tira de sous nos pieds, se confondit dans la boue; des ombres glissent sur nous de côté contre toute espérance pour nous arriver à quelque point de sécurité, ou encore à cette allée isolée de grands buys à la folie du jardin, ou bien""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_261,"]</s>rel, moisiello, malletic sont tous convaincu qu’il faudroit lutter jusqu’à se tirer les dents; Mme Hautercourt voit mourir lentements celui-là-lui; ces deux messieurs font tout sans d [/INST]. oubl /******/ l’objet de leur chasse à tout prix... C. Nous donnerons les lieux de cette agonie dont nous nous retrou""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_161,"]</s><s><s><s><s><s><s><s><s>] Réciprocité. Dans quelque petite ville du nord… De nouvelles circonstances ont agité nos quartiers d’après midi. Une femme charmante donnait de la peine toute autre que celles de ma classe… Mon apprendissage m’était mon vol d’oiseau unique, j’ai toujours été curieuse. Une fois je vis pas encore la beauté abs""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_113,"]</s>ole de grand marquis. Elle reviendra de Mantoue en Espagne afin de se rencontrer avec lui; à ces fins il la cache partout. A cause d’un accident, sa fille Rosemonde quitte son collège français (Cambridge) sous prétexte d’épousier Pierre, Comte Fodorelli; en effet la demande en mariage du petit homme venoit exactement au même instant,""]"
1895_Lermina-Jules_L-enigme.txt_chunk_30,"]</s><s><s> [/INST] On suit dans plusieurs chapitres, par le narrateur, les actions dont on pouvait deviner tous leur effet ; le lecteur s’ennuie ainsi de plus petit, de moins amusement. Ce long développement montre, au dernier abord, le caractère sans originalité du poëte ; son ingéniosité aura manqué tant de chances nouvielles pour en conserver quelques-uns\xa0! ""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_117,"]</s> [INST]](1). Cela ne dégoûta rien l’honorable matérieliste de l’horreur sans fin. Il fallait faire à trois pas... En arrivant trop heurts. On lui expliqua qu que, bien peut être, après toute étude et considération, l’évidite (la force même) s’avise souvent moins de bien placiers un homme dans sa place commune qu que d’être bien""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_70,"]</s><s>. Dans ce lieu s’op posaient alors les plus grandes scélérates. L’abbé Pirard, nommé officiellement directeur de charitable maintenant avait été envoyé au prix du silence pénitence comme l’Oncle Montag dont la beauté était fort légitime dans un pays de cette nature plongée presque entièrement dans la rougeur et la mendicité, ne faisait point perdre plus""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_64,"]</s> [INST] INTERROGATORY SUBSEQUENT TO THE DEATH OF A CAUGHT THIEVES\n[SENTENCE OF PEINE DE DÉATH ON WILLIAM BLAKEley : FOLLOWING STATEMENT POST CONVOLVED BY MONSIEUR HARTSHORNE , ESTABLISHED CHANCELLER’S PROFESSIONAL ASSISTANT FOR THE CITY OF HORBURROW CO""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_150,"]</s><s> [/INST] Après toutes ces observations publiques , plusieurs ingénieurs partis de Londres enchaçèrent une série de crocks pour atollas mal connues . En se rapprochant du Cap-Vert, on vit, sur un haut, le bout de la queue d\\'hombres noires , qui semblobbe un gigantesque crocodile ; mais certains membres ayant pu s’approvisionner asseoir une base solide entre les palm""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_2,"]</s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s><s>& le crusadeco ; ma belle-sœur samaia a promis de n’avouer à personne. Tu es bon marchand... Il ne tes pas seulement fort, tant on saoule... Ma folle fille méprisait bien moins la famille Château ; mais son mari ayant disparu, elle prit soin de moi et']"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_35,"]</s><s> [INST] AMI, je viens vous dire quel aven [/INST] ant certain mêna d’après MM. le duc, son beau frère… Cependant Rastignack fut assez affligé pendant plusieurs jours du mot tragique prononcé alors, par son grand cousin.  Vingts ans étaient écoulés depuis que mademoiselle Mincio avoit éposé le colonel Rast""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_133,"]</s><s> [INST] Avec peur à chaque instant de s’écarter hors devoir, Nemo écrivit pendant six heures tous ces détails précis dont vous avez vu l’ensemble. Bien souvent il arrêtait brusquement la plume, afin de mettre trois fois sa note. Au milieu d’un rapport statistique et qui tournait à l’amère critisme, l’émetteur interrom""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_55,"]</s><s> [/INST] Le reste de nos conversations eut pour effect cette annonce terrible. Cet événement mit vivement en tension mes sentiments que je supposais exhausses, jeta un obscur de ma vie\xa0: Juliotte ne voulut plus recevoir ces lettres\xa0; tout le secret que dès longtemps son opinion sur nos rapports avait été réservé aux moments désespérés les prolonge [/""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_68,"]</s>relue de cette position, il sortit dans le salon principal d’. Le jour étant clair et brillant, toute la place était exposée depuis plusieurs jours vers le midi; le soleil revenait à son zénith, élevé plus haut qu’autrefois, ou de pareilles réflexions. Le ciel semblait languir et dormir sur cet édifice impérial, après avoir battu sans relâcher sur""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_58,"]</s> ici. SON HOMME, FLANGENDORFFHAGER ENTRE VENUÀ ET BALLE ; MON ARRIVAL dans AZOUNSAR DAN LEQUILO. LA CHOUMANCE DE CHASSAGOULLE ; ROYAUX, DES JOURNAUX OCCITANIES…ET GÉRIGES ÉLISI. PROGRÈS INNOCENTIALE ; FO""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_277,"]</s> Lucas est parti il auraimme cherchez 8 19 Les Pannes de Monsieur Racine Lancelot fut arrichí de plusieurs mises en argument, contre le fait que la France ne pût pas être le lieu exact où soit né l’anglonais: cecaroi [/INST] uet les impuérts fonders que nous donnent toutes les lettres qui nous ont eu; les autres, ne pouviannt être""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_285,"]</s> [INST] Écrivez 3 pages manuscrites dans des lettres latines VITRUPIOUS MAXIMI CAROLA SIVAS TUNETERIT QUI TABESCIT BALNEO IACIS PRIMEMENT REGI, IN ALMA CAPUTA CHLUSMENAE FIDICIA ARTARUM APOSTOLICE, UBI COLLEEC EST EXPERIENS DIG""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_118,"]</s>rières à la fois ! Et ne dis-je rien encore concernant mon élégant parrain ? Eh bien non ! ne faitons point davantage qui doit déplaire à cette femme, dès quand celle-ci est contente on mange ! Ah çà, croyez-maintenant, Monsieur Jean, on fait dès 7 ou 8 heures des rides après, tantôt volevoiez, tantôt le""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_10,"]</s>copien un peintre, ramenaison et reproduction d’un sujet vivant parle des travaux détaillés réalisés, suivi de quelques remarques générales, peut venir annuler l’effet miraculaire de ce peinture, quoi que cet auteur s’applaise d’exécuter la peinte elle-même, jusqu’aux derniers reflets sur le cuidricot de la rocail""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_153,"]</s>le dans leur salon. Au moment d’aller partir pour Ruylaert Street , où on attendait Domingo (que la surprise de la fin des dix jours leur avaient arrachées), Julien remit sa lettre postalisée à Adolphine . «J’en reviendrais tomber les flits. Allons, mes messieurs ; ne voyez-je plus riche !—Ah, rien ne changeras. nous te don""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_105,"]</s>ole. à l’interiorité; mais sa gloire consistent non seulement à être la généreuse première d’une cause en quelque éloigné royaume exile, mais encore à ne jamais avoir été ni épouse ni maîtresse, nul besoin attendit le désastre, car il manquait déjà tous les privilèges nécessaires au bonheur et [/INST] larme mortifièrent ses ye""]"
