doc,label
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_249,": OTHER

The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_173,p{0cm}{
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_38,DANGER> The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_141,text: [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_10,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_122,ot[/> [
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_12,ef{OTHER}
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_110,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_91,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_1,"ot; OTHER
This"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_60,otHER: The scene
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_152,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_31," Otther 

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_42,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_250,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_367,otHER	--   
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_128,"OTHER

The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_30,R> [EXPL
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_74,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_191,[OTHER] :
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_47,"[OTHER]
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_40, [OTHER] 
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_20,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_64,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_28,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_146,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_199,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_157,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_133,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_7,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_219,"[OTHER]
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_116,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_120,"OTHER>
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_4,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_16,ot; [OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_93,"ot; OTHER
The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_8," OttHERO
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_37, DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_45,OTHER. The scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_138,[EXPLORATION
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_94,p> [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_96,"OTHER\]

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_56,"otHER
This scene"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_103,"ot; OTHER

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_51,"ot; OTHER
This"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_53," OttHER 

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_305, DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_90,"ot;OTHER
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_151,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_130,"ot; OTHER

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_55,"OTHER\]

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_27,"OTHER\]

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_98,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_229,[EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_117,"OTHER
The scene"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_177,"ot; OTHER

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_69,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_87,ol> [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_213," Otther 

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_80,": OTHER

The"
1895_Lermina-Jules_L-enigme.txt_chunk_12,{OTHER} :
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_186,"ot;OTHER
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_169,DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_125,ol{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_149,ot; this scene can
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_134,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_40,"OTHER

The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_97,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_94,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_75,ot; [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_101,"OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_230,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_159,OTHER[]/p
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_191,"ot; OTHER

"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_70,[OTHER] The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_88,OTHER[/ Just
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_106," [OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_130,": OTHER
Agent0"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_166,"ot; OTHER
This"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_11, DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_136,[EXPLORATION
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_14," OttHER 
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_148,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_330,": OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_146,"OTHER.

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_148," Other 

The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_50,[OTHER]: The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_121,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_151,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_37,[DANGER]
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_172,"ot; OTHER
User"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_76,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_115,EXPLORATION]
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_45,ot; [OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_88,[OTHER] as
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_41,DANGER> The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_121,[OTHER] as
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_35,DANGER> The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_49,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_214,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_179,: [OTHER]
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_148," Other 

The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_151,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_302,DANGER> The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_0,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_66,ef{EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_316,[OTHER] as
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_93,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_136,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_311,DANGER>!
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_241,[OTHER] The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_31,: [OTHER]
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_54,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_83,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_155,DANGER> The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_69,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_144,": OTHER

The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_27,ot; [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_133,"OTHER\]

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_3,"DANGER
User"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_20,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_120,otHER: The scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_19,OTHER[/	
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_170,DANGER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_319,: [EXPLOR
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_204,ot; [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_210,p> [OTHER
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_18,"{OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_347,ot; [EXPL
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_111,: [OTHER]
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_85,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_256,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_43,ot; Other - The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_115,"DANGER

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_170,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_4,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_263,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_115,OTHER[]/p
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_11,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_343,"{OTHER}
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_197,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_27,[OTHER]: The
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_24,ot près de
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_229,ot{OTHER}
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_32,"OTHER

The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_199,p> [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_219,ol [OTHER]
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_134,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_28,: [OTHER]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_5,: [DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_183,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_158,[OTHER]: The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_174,"OTHER\]

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_109,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_101,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_85,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_183,T[OTHER]:
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_122,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_134,"OTHER.

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_49,ef{EXPLOR
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_172,"OTHER
This scene"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_166,"OTHER\\
The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_62,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_108,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_106,[EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_0,ol{margin-left
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_141,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_162,p> [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_134,otHER\]. The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_56,"OTHER\]

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_317,ef{OTHER}
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_66,otHER| The scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_201,: [EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_256,ausure spadass
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_13,"{OTHER}
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_2,OTHER[/ explanation
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_83,DANGER> The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_38,[OTHER]: The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_69,[OTHER] as
1895_Lermina-Jules_L-enigme.txt_chunk_25,"ot; OTHER
The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_14,"OTHER
User:"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_99,"PROSE: OTHER
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_97,"OTHER\]

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_76,otHER>
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_90,"[OTHER]
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_170,[DANGER]
1895_Lermina-Jules_L-enigme.txt_chunk_14,ot; the scene described
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_50,ot; The scene being
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_53,OTHER. The scene
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_97,DANGER>
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_210,"ot; OTHER

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_33,inner: [OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_159,[ OTHER]: The scene
1895_Lermina-Jules_L-enigme.txt_chunk_2,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_46,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_90,[OTHER]: The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_106,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_228,ef{OTHER}
1895_Lermina-Jules_L-enigme.txt_chunk_10,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_66,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_142,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_299,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_292,"[OTHER]
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_153,ot; The scene described
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_142,h5> [OT
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_34,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_106,"OTHER.
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_25,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_140,"{OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_336,TEXT: [OT
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_55,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_10," Ott, this is a"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_194,": OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_139,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_222,OTHER[/	
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_64,OTHER[/ Ex
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_107,ASWER: [OT
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_36,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_107," OttHER 

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_99,p 1. Based
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_20,"OTHER\]

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_337," PROCESSING...
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_346,ot; [OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_133,"{OTHER}
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_65,FREE\_TEXT: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_94,: [OTHER]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_47,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_83,"OTHER\]

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_205,"DANGER

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_126,otHER: The scene
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_14,ot; other scenes not
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_273,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_197,: [OTHER]
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_3,"otHER\]

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_1,[DANGER]
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_101,"RARING 
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_23,"` OTHER` 
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_231,tagger-regard
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_149,": OTHER

The"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_35,ot; [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_178,[EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_178,"ot; OTHER
The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_157,"OTHER\]

"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_152,"ot;OTHER
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_6,"ot; OTHER

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_165,ot; OTHER. The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_75,ef{EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_124,[OTHER] The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_45,: [EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_125,[OTHER]: The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_164,"[OTHER]
"
1895_Lermina-Jules_L-enigme.txt_chunk_3,ot2 {Other}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_121,ot; [OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_24,otHER. The scene
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_60,"ot; OTHER
The"
1895_Lermina-Jules_L-enigme.txt_chunk_6,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_36,OTHER[/	
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_247,DANGER> The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_259,"[OTHER]
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_97,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_59,ot; [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_118,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_132,: [OTHER]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_72,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_67,ot; The scene described
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_92,TPOTS ([
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_63,c LE SCENE
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_215,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_154,DANGER> The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_104,ef{EXPLOR
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_54,"OTHER, as the"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_57,"ot; OTHER

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_9,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_44,p> [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_4,"ot;OTHER
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_104,ot; [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_178,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_142,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_91,ing [OTHER]
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_61,DANGER>
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_48,"ef{other}
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_52,ot; [OTHER
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_2,ing [EXPLOR
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_122,"ot; Other

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_65,p> [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_20,"OTHER

The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_78,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_181,"ot; OTHER

"
